,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
345,pos,528092,na,2104,1464,0,0,0,53878,783952,5800692,12689374,10800398,2461174,97148,1032,0,1927704,17700,0,0,397840,678182,3269000,2870880,2108626,619512,22,0,0,0,15656,5210,0,0,0,0,0,0,30774,13436116,19214264,6494,117478,64744,65926,85686,22613168,9740644,2,0,0,0,5121954,11155760,5948972,3838066,2240154,1473552,1063214,1106800,445508,293668,5776806,11728,33704,12412,2192,1927704,58152,1136312,969946,499820,437060,397240,395500,na,na,na,na,368240,528091.94,5776806,5776806,37861956,165229,187220,84250,927040,32687648,1209600,938678,348,1888,0,29207003.52,0,3432068.16,na,na,119184,2747150,11236452,11833358,5394648,1067338,221688,61090,6736,4,814,1298,5776806,na,43008,8602,1133730,1877604,1888454,25787522,1892388,56284,56,0,1870,10222,15012992,10997268,1330,173106,0,0,28742848,76262,2544,0,0,0,0,0,0,0,0,45576,138762,46110,0,0,980766,141164,46712460,4865690,0,0,0,0,86045210,na,na,3697606,5295210,2544392,1253108,4064728,13146048,2056996,567894,61548,118,0,0
346,pos,465924,na,0,na,0,0,0,0,0,0,568272,12274510,16051928,2226432,28762,224,14375544,2338,702902,1613576,5946,12938,23848076,16879732,9685630,5375878,0,0,6102,0,0,0,0,0,0,0,0,2075180,18138464,4977260,5959220,0,27946,16136,27052,47114,10731010,20198784,102054,22,4,2,12179228,4564430,2124920,1609940,1420516,1846946,3834890,3564894,4360,0,33546620,238,504,1498,1082,14375544,536204,4924396,4737788,420080,350600,351120,278560,397600,376820,407280,370000,309980,465924.8,33546382,33546620,32867292,218742,6944496,100866,807180,31150142,1209600,0,na,na,na,27623150.4,0,3496469.76,0,0,0,0,47000,3793460,16253008,9775428,1033794,196628,46584,4222,na,0,33546382,na,28562,5914,840022,2248542,2158562,20125198,5630090,113096,138,0,na,na,na,na,na,na,na,na,na,27642,1090,0,0,0,0,0,0,0,0,422004,605378,104130,0,0,1160266,179410,43043280,9123318,0,0,0,0,237413170,12084.14,15746,3678070,7190034,4330192,1944950,3770746,3093810,2664414,1600280,2700912,176716,0,0
347,pos,777188,na,0,na,0,0,0,0,0,0,287778,7372740,14601464,2364060,78596,0,22471070,498696,0,na,2352,4160,41616522,27975246,24367074,10695718,0,0,0,0,0,0,0,0,0,0,0,190626,7232824,3465668,13815520,0,45342,40932,76994,142710,5468558,18915050,14954,80,12,6,11706634,4964444,1858838,1262860,1088348,1290426,2039024,494064,0,0,66011940,3152,1458,5896,7808,22471070,1091488,8623656,15661554,550740,618720,671040,536600,584400,551640,574660,537240,146460,777188.83,66011940,66011940,25802296,128527,4262536,na,419240,24704638,1209600,0,na,na,na,50479173.12,0.0,10481269.44,na,na,0,0,24192,2403452,12376788,8447218,1238284,182314,32174,216,na,0,66011940,na,35888,8882,5343758,2079598,8687068,8356682,191612,1150,0,0,na,na,na,na,na,na,na,na,na,28684,13726,0,0,0,0,0,0,0,0,779064,245850,48222,0,0,897490,184482,40252760,7417556,0,0,0,0,135689750,na,na,6107398,7838712,3408454,1295384,2404548,1647134,990148,479706,513940,19214,0,0
348,pos,515386,0,na,na,na,na,16186,530916,2260600,5492920,8393696,10461300,3806918,885154,181168,21030,14818484,42680,862,na,4262312,6402880,29630404,30369658,6814902,2827518,na,0,756,0,na,na,0,0,0,0,0,0,302504,10469990,21222262,55132,262236,111490,146826,277762,17791796,4470306,8615778,373694,0,0,14637038,4119506,3121528,2357204,1684858,1261934,928250,756098,388082,2795390,40709050,na,na,na,na,14818484,352084,1571520,5227918,183800,157100,245760,228940,302720,290320,326860,229360,229060,515386.0,40709050,40709050,40527342,215471,na,na,755100,40074280,1209600,na,na,na,na,25118376.96,0.0,14950951.68,3224,5170,1803010,2561900,3544376,3400312,5132672,4640008,3736566,3339460,2836172,1055412,na,na,40709050,0,15458,1712,2988378,4617124,3104428,18963262,2277568,81008,948,2,876,9382,10530290,4525120,478,7318,0,0,10671632,na,na,na,na,na,na,na,na,na,na,247270,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4238,11950964,2061054,1407904,807672,1938102,2323784,8443988,3044048,72326,46,na,na
349,pos,533714,0,1270,1122,0,0,0,174,481898,4981798,5902426,1954680,499138,252328,66104,14366,19168818,210792,0,0,2660328,4063632,38051938,33756382,13369504,6328840,0,0,32706,0,6052,1758,0,0,0,0,0,0,322,4747380,9405210,0,43828,55940,78580,92046,586150,6718826,2995954,3581588,0,0,5706114,4052100,1142286,707062,525968,388736,305704,310516,175878,838548,54082886,986,2970,8104,8,19168818,616032,3920358,9433234,301700,310880,384520,292460,304300,319080,319340,270860,331280,533714.88,54082886,54082886,53877792,66438,820,57010,827060,52571070,1209600,336548,0,134,0,31154009.28,9156341.76,12237024.0,3268,4622,995992,1321946,2786992,2243244,2383946,1644824,1762366,811694,173536,28372,960,1002,54082886,0,4366,492,1609478,1963834,1816724,7976108,774700,7174,36,0,1528,2836,8115358,1688130,0,64,0,0,8360898,24288,12764,0,0,20,2448000,0,0,0,0,367194,79652,15844,23974130,3884498,379132,72366,48820,7164,13906746,24876,0,0,20922030,1292.96,1236,6028686,1686868,1355012,614146,1252870,1612098,1288688,310042,4502,0,0,0
350,pos,726656,na,na,na,na,na,0,0,0,0,56066,3977184,28286924,13193810,80228,0,17372442,12684,148,na,1102,2932,37370828,32373148,9213354,4815592,na,0,0,0,na,na,0,0,0,0,88780,5473122,14527690,22164280,3340336,0,19156,18454,32548,66756,16379348,28997656,80286,4,0,0,15874844,9314882,4216802,3203234,2864650,3581650,5267780,1270066,298,0,46587760,na,na,na,na,17372442,621818,5137396,4029464,305680,305360,266580,260840,282180,285960,285120,258880,155120,726655.92,46587760,46587760,46607660,308346,na,na,561120,45594202,1209600,na,na,na,na,40520802.24,0.0,5061407.04,na,na,0,0,14116,1673226,17685650,23652342,2355076,172906,40258,634,na,na,46587760,na,25726,6412,2845428,1921152,11051240,28681622,1053350,9276,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,299812,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5219262,8105168,5923458,2949984,6561588,5688698,4816786,2942292,3312658,74314,na,na
351,pos,845928,na,21654,na,0,0,0,0,0,0,1221750,39072660,29705550,2045924,66330,504,33788334,0,114,0,722,1294,61295094,50884874,15903690,8841726,0,0,0,0,137150,17560,36800,19042,26260220,9962608,12878940,22536188,166830,139176,113026,0,100040,39916,45270,59092,107404,71760552,544,12,0,0,39808280,6756852,6538482,5080086,5087454,4908580,3466560,466536,0,0,77211590,27600,15526,22914,822,33788334,991812,8216500,7660854,237160,248600,238160,225580,243560,236620,238100,260960,178480,845927.17,77211590,77211590,76238638,332615,108040,118068,874140,72112830,1209600,0,na,na,na,64695652.8,0.0,7333496.64,58,21620,0,0,25124,7022298,40113838,22293160,2275792,322802,58874,942,na,1878,77211590,na,123452,22232,4167262,4326930,6868150,45693374,10888916,22506,8,0,na,na,na,na,na,na,na,na,na,69996,1156,0,0,0,0,0,0,0,0,648774,189266,21412,0,0,1876676,205158,266835800,27189110,38168206,853942,0,0,13498210,33311.84,36898,7688702,26531798,12717242,6776866,18282528,80610,19730,8576,6762,16,0,0
352,pos,988318,12,2814,na,0,0,0,21028,956272,11963232,30710490,31642438,15141232,5489422,616238,1986,na,na,na,na,na,na,na,na,na,na,32,na,na,na,15562,2468,0,0,0,0,0,0,794,13210282,83062430,268832,10124620,2174792,2103732,2495698,3849642,63546002,6275326,5972526,0,0,51619006,11106870,9534052,6301186,4021940,2824650,1981898,1578760,835608,6738368,na,31754,11362,34102,2438,na,na,na,na,na,na,na,na,na,na,na,na,na,988317.09,na,na,98339156,408467,788358,na,na,97027226,na,0,na,na,na,52811705.28,32644418.88,11508178.56,36964,54024,133418,1648636,10327592,15384560,23374324,21722520,10845298,7548018,4458406,1099566,na,0,na,0,30022,4508,2963642,29507204,13731536,32128402,17784568,389830,2616,10,na,na,na,na,na,na,na,na,na,101426,1876,973040,27064294,0,0,0,0,0,0,na,244276,62042,62424076,19009252,1779974,289164,90489660,12736146,31964788,22578,0,0,146802370,21194.3,9644,44412824,8114924,6710342,3155846,7137502,8499198,7678000,10570566,263014,122,0,0
353,pos,1243976,4,7150,2356,0,0,30,290132,3805536,20399296,35160270,30509680,8676690,666892,1052,0,41026352,0,0,0,6354518,8487612,79895038,78082712,15674160,6836622,18,0,0,0,10656,2326,0,0,0,0,0,0,0,14390548,84919872,199158,190952,155652,242444,344054,6303244,67356632,12252144,12664456,0,0,49855304,20054516,8948314,5169876,3436894,2607116,2396344,2984110,1629262,2427842,101925184,52480,31630,23110,20,41026352,1064492,4922216,10734592,296060,260960,241420,226820,243900,260840,245740,319300,78920,1243976.58,101925184,101925184,101570200,435091,58082,108344,269780,99590346,1209600,2272936,0,140,0,70742804.16,20199231.36,8604611.52,9684,19648,1749738,6853494,13015552,15178494,23950074,21088300,11820114,4425900,1177020,250892,200,1158,101925184,0,46030,5158,24502472,5661304,8975938,56785342,3468436,64752,146,0,4204,3054,11273990,4930624,56020,716,0,0,16894932,100758,43958,0,0,18300,20210666,0,0,0,0,523736,649744,130700,83101186,12826110,2440334,525944,82681660,9171428,42337820,445434,0,0,427138120,12136.12,11932,29247086,12763968,11705774,4825700,10423908,19516670,7073896,3807070,145478,28,0,0
354,pos,881540,na,na,na,na,na,0,0,0,0,339896,13410360,34206904,8807648,274112,2382,20432974,30418,58,na,10144,21326,37624136,28606202,17037758,8776638,na,0,1040,0,na,na,0,0,0,892,178220,33381908,19265436,4209016,5830,0,51670,53264,99756,591042,32530804,23714706,54,6,0,0,22086084,13029226,4649360,3345952,2706726,2619946,4090384,4200532,310992,2100,54685088,na,na,na,na,20432974,899954,9023464,7969640,496940,498160,465120,489420,397600,505660,432620,527440,46380,881540.6,54685088,54685088,58503582,344228,na,na,100100,57041302,1209600,na,na,na,na,49486384.32,48202.56,3660861.12,na,na,0,0,34414,4603350,25278694,23862494,2802076,376986,80202,3086,na,na,54685088,na,61310,11370,4655604,3252108,9160468,37557354,2322466,20620,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,593880,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8824468,9878244,5115314,2893716,10163552,7054914,4872304,3290810,4899348,48632,na,na
355,pos,954604,na,na,0,na,na,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,954603.39,na,na,218,0,na,na,na,0,na,na,0,0,0,49444089.6,0.0,8561554.56,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,na,na
356,pos,588968,na,na,na,0,0,0,0,0,0,357146,15971638,50483018,11404814,60968,0,42270266,38824,1624,na,156,214,73103576,68702912,6399038,3824514,0,0,0,0,0,0,0,0,0,0,0,1924414,45347902,24677084,6328184,0,53490,40282,67154,273422,40191826,37635818,15544,44,4,0,29378580,12554362,7567820,5676620,4646894,5267572,11880622,1305114,0,0,79504638,56,62,134,0,42270266,790408,3200574,3171276,95740,171840,150880,93200,128280,87860,90680,102960,124220,588968.64,79504638,79504638,79148556,569538,2038,na,793180,78277584,1209600,0,na,na,na,72272904.96,0.0,5940917.76,0,0,0,0,25538,3959706,33925202,36100446,3861708,326318,76622,2044,na,0,79504638,na,42308,8542,4724174,2762078,8768236,60072104,1882034,18106,2,0,na,na,na,na,na,na,na,na,na,238,106,na,na,na,na,na,na,na,na,339476,176,50,0,0,2340,414,69660,13758,0,0,0,0,na,14504.78,16884,6293768,11024986,9100448,4843778,9159152,8653638,9698704,8336632,10952456,214022,0,0
357,pos,409376,2,2212,1992,0,0,0,46562,938416,5301226,10988294,8176700,1997812,191328,13938,312,10893608,45216,0,0,2656850,3644378,20930808,20688074,5667876,2175360,12,0,0,0,11296,4396,0,0,0,0,0,0,12502,9969876,17657814,14396,144626,82768,88972,104256,3742874,17652680,3439966,2398446,0,0,9519984,5035726,3232748,2264340,1735166,1373396,996240,769830,383976,2343182,29263380,4116,10272,23066,50,10893608,330074,2150176,3507484,252560,203900,211860,209800,299820,216540,206440,198420,32600,409376.94,29263380,29263380,28934086,169881,594,106542,168600,27695280,1209600,733202,2,1788,0,22096947.84,0.0,5569985.28,3836,14530,468668,1032466,2766034,3750108,5314976,3664372,3454510,3694194,2801280,707980,1518,1600,29263380,0,51030,6890,3271822,2195434,1801286,18339704,1917470,69694,1258,0,3364,9400,21733816,7515000,319698,28614,0,0,22291282,35088,9920,0,0,0,0,0,0,0,0,206382,116234,27658,0,0,889588,162684,358580,45674,0,0,0,0,18132780,na,14356,5770296,3803844,2233136,1211228,3347350,4201142,3360308,3690924,36360,0,0,0
358,pos,290970,na,na,na,na,na,0,0,0,208406,7517788,18064944,11724448,1843864,368888,22422,15800078,931370,0,na,309826,882426,24185642,14952054,16327548,9286026,na,0,45004,0,na,na,17791214,4300632,1028542,727098,697698,663432,4008108,9771552,762484,0,20796,13000,21774,151172,18247066,20257266,1039680,6,0,0,24198856,7150372,3322422,2195432,1502654,823970,394118,153704,9108,124,40826078,na,na,na,na,15800078,632850,5383026,10907356,470120,424200,496520,467420,473940,471120,527500,480000,313700,290970.41,40826078,40826078,40861986,148849,na,na,854160,39750760,1209600,na,na,na,na,32207187.84,0.0,7528355.52,na,na,0,1866,207914,7454100,19487962,10711598,1592364,253884,40314,758,na,na,40826078,na,28012,6788,4305056,1906162,8958300,22288926,2210020,47496,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,516068,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,7757082,21924332,3486026,1668040,3612930,1020856,172894,51756,55754,1090,na,na
359,pos,1461572,na,na,na,0,0,0,0,0,57822,3850312,42159446,46936818,7158626,166974,730,34714962,321068,0,na,60486,92866,73733674,57780742,30766222,13275800,0,0,6240,0,0,0,0,0,0,0,0,483736,51085250,14109014,34652728,0,174592,104834,133594,230464,51984126,47700526,2388,166,28,10,36098552,20113930,7636576,5688126,4779096,5703976,12124144,8163952,22376,0,104582274,8136,7428,61502,10124,34714962,1604812,12980668,17704822,664880,624900,527320,450660,525080,522940,264700,291180,178160,1461572.6,104582274,104582274,102430856,649849,20241674,na,292700,100330728,1209600,0,na,na,na,84835582.08,887.04,15339966.72,0,0,0,0,530936,14644240,50331794,28435758,5201804,977572,205300,3324,na,0,104582274,na,122674,25910,9828790,7597804,21494284,58417942,2815190,28128,6,0,na,na,na,na,na,na,na,na,na,95026,4258,na,na,na,na,na,na,na,na,965624,1269272,344190,0,0,3430136,608230,96324200,74669282,0,0,0,0,na,42909.22,58050,16111500,18115750,13453418,6822686,13079574,11450502,10192462,7185790,3879476,39570,0,0
360,pos,219380,na,628,na,0,0,0,0,79442,1409344,5307904,6228334,1541524,65694,2812,0,6159518,3692,0,0,544780,826596,12361060,10976036,6128962,1601632,0,0,0,0,3142,654,0,0,0,0,0,0,8582,4348166,10083566,194740,47772,30696,53936,149690,594952,13757992,16,0,0,0,4150186,4730306,2536940,1249504,666812,387314,299340,361600,175002,78050,19037608,4672,13172,1282,54,6159518,218352,4065960,2058214,670360,461780,429640,319900,284960,317840,305100,388540,470140,219380.31,19037608,19037608,19089466,87423,19662,69782,864900,14635054,1209600,0,na,na,na,11725462.08,0.0,2890957.44,340,4812,4872,550482,2676238,6055140,4284160,912614,116416,31032,3964,136,na,0,19037608,na,17742,3538,1823512,1456388,1815800,9486042,32032,0,0,0,na,na,na,na,na,na,na,na,na,13910,384,0,0,0,0,0,0,0,0,127762,81208,20002,0,0,571856,98804,15228680,1714164,0,0,0,0,24864960,7326.34,8708,3010954,2377170,1243102,475316,872100,769050,961996,4812930,112436,0,0,0
361,pos,183146,na,na,na,na,na,0,0,0,268,343900,4288312,6093494,588076,5110,0,4472058,0,0,na,3882,8914,9401840,7711802,4182538,1451240,na,0,0,0,na,na,0,0,0,0,0,707778,4636950,4156820,1817612,0,13486,12488,18558,37394,4175114,7046290,15830,0,0,0,3220140,1987952,881370,696242,594398,648878,1231994,1853764,202850,1572,13590108,na,na,na,na,4472058,172636,3037706,1140014,367380,374640,517640,332480,312660,318160,388900,401260,85400,183145.99,13590108,13590108,na,97056,na,na,256200,na,1209600,na,na,na,na,10519042.56,0.0,792806.4,na,na,0,0,49366,1720946,5785574,3430630,263544,52134,16546,420,na,na,13590108,na,11416,2254,532978,264248,682180,8954418,828784,42880,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,101120,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,850624,2302952,1609610,823968,1604146,1327514,1128626,1060524,606020,5176,na,na
362,pos,511552,0,1208,428,816,5514,0,0,0,37438,807726,146036,7096,420,0,0,15138684,6828,0,0,1263338,1811302,26764892,24422848,5708252,2514518,4,0,0,0,1592,1398,0,0,0,0,0,0,546,266082,732088,0,1294,216,248,530,902,825778,169748,0,0,0,419858,234346,97538,65932,42790,28190,20552,20666,15330,53514,33745938,22534,4578,128306,12,15138684,406000,1894908,3779886,361860,314320,285420,277380,232600,185640,198260,140200,367800,511551.97,33745938,33745938,1101470,5100,11046,38090,991920,999288,1209600,920680,0,734,0,28016703.36,0.0,4240440.0,2,266,0,0,149250,246646,181346,193752,167986,44382,9540,5814,528,962,33745938,0,1512,224,76808,92384,62360,720330,44514,580,4,0,484,1370,17806460,9421256,0,13234,0,0,18813398,38296,8266,0,0,0,0,0,0,0,0,251946,102576,40574,50929364,7646438,969542,143628,1940040,266214,32894754,403378,0,26,1566250,428.18,486,170910,169590,102474,48008,65134,60038,362590,17528,2444,0,2,0
363,pos,1067160,na,212,na,0,0,0,0,54434,4291506,18869486,18437250,6659178,2685922,456788,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,30,0,0,0,0,0,0,0,8868114,42588236,0,30504,43644,109368,367054,19661608,31244172,0,0,0,0,14165740,13665582,7207290,5968252,3454896,2074026,1394002,2066230,1347116,113216,0,13824,13244,9430,0,0,0,0,0,na,na,na,na,na,na,na,na,0,1067160.76,0,0,52020644,352108,356688,0,0,51459116,1209600,0,na,na,na,59194341.12,18060226.56,9182832.0,3770,6880,872,357680,7025928,21329774,15349002,6988394,366152,34548,4000,0,na,0,0,na,17852,5750,8565446,11402236,27179106,4270344,15616,0,0,0,na,na,na,na,na,na,na,na,na,15430,290,0,0,14650,4740684,0,0,0,0,0,90508,17230,0,0,607524,86476,26146440,3683456,0,0,0,0,290646280,5243.68,7034,15963994,6989064,3739740,1697118,4850496,10305674,7204010,680952,25302,0,0,0
364,pos,156184,na,714,na,0,0,na,na,na,na,na,na,na,na,na,na,6721944,0,0,na,30764,59336,11997378,10238402,2427534,1560934,0,0,0,0,3820,394,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,14456698,600,368,436,244,6721944,174286,1107006,1309272,285160,250080,207240,228220,180800,144440,156460,155100,286640,156184.3,14456698,14456698,14302100,75739,1809940,na,1130880,14026720,1209600,0,na,na,na,11956365.12,0.0,2058722.88,na,na,na,na,na,na,na,na,na,na,na,na,na,2,14456698,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2896,98,0,0,0,0,0,0,0,0,112182,16876,2728,0,0,143302,19562,6364340,3319250,2091970,62210,0,0,3785490,na,na,na,na,na,na,na,na,na,na,na,na,0,0
365,pos,642648,na,na,na,na,na,0,112,32732,1035330,5773856,28040028,47102288,9443842,672518,25992,8253000,83012,0,0,243512,572758,16613720,13331612,7262168,2879522,na,0,68526,0,na,na,12824760,630774,1641496,1250444,1261658,1062524,4871970,68372544,210528,0,367340,308400,529200,1390502,24173802,65072420,284758,270,4,2,52133572,18386908,7136308,5013242,3993570,2963504,1866728,614452,18354,60,24124236,na,na,na,na,8253000,274384,2777984,4476032,354800,455540,392580,360480,367200,334960,371600,357420,332520,642647.2,24124236,24124236,94053894,347340,na,62052,1093900,92126800,1209600,na,na,na,na,69105182.4,0.0,22934610.24,0,0,0,87852,1315672,8542312,40507112,35436140,5658112,506296,71350,1852,na,na,24124236,na,87112,24994,19710964,11951108,21996816,31777476,6484988,93230,10,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,192600,na,na,na,na,na,na,na,na,na,na,na,na,na,34256.34,41964,26780818,41949940,11210524,3157404,4984430,2353064,1063642,371696,251820,3360,na,na
366,pos,189450,na,0,na,0,0,0,0,0,0,59444,3894442,7655308,1956662,64224,0,7504526,464,4248,0,0,0,11511832,9783136,2622724,1326872,0,0,0,0,0,0,0,0,0,0,0,170,6263810,6344678,1021422,0,10554,8774,16916,38658,6318508,7236532,132,6,0,0,6199694,2265888,946838,713200,574564,515398,546592,991228,702484,174194,14138412,142,198,1936,478,7504526,254114,983106,1632422,252200,249040,289600,227220,203420,195800,209660,216700,144800,189450.26,14138412,14138412,14087278,80784,228118,52458,792700,13630080,1209600,0,na,na,na,10737722.88,0.0,2876554.56,na,na,0,0,844,1139054,5573296,5711560,1089318,98018,15702,2288,na,3066,14138412,na,13578,2722,957442,1830974,812406,8168288,1817454,27206,10,0,na,na,na,na,na,na,na,na,na,11212,428,0,0,0,0,0,0,0,0,159930,172290,41914,0,0,534728,109380,13543240,2234868,0,0,0,0,159123160,na,na,3024916,2533478,1170374,589418,1213950,1261544,1461322,1199096,1139702,36280,0,0
367,pos,462228,0,na,na,na,na,0,0,125692,277522,237154,24430,0,0,0,0,13836998,0,0,na,3460188,4354106,25160034,25635238,5194932,2628704,na,0,0,0,na,na,0,0,0,0,0,0,2312,591804,70682,0,202,82,400,2862,60394,123372,349884,127602,0,0,298514,72738,65028,59002,37706,29656,21560,20318,9996,50280,33815356,na,na,na,na,13836998,331558,1696284,3489224,128800,141540,113640,125060,118400,95420,104740,112140,181200,462228.03,33815356,33815356,na,3604,na,na,1132800,na,1209600,na,na,na,na,24494282.88,2311037.76,6271889.28,52,64,6422,136954,172202,78522,54742,57912,95120,48660,11810,2454,na,na,33815356,0,164,22,48708,132520,44784,285084,151356,2160,0,0,3800,35790,19230896,4400000,678,71928,0,0,22365508,na,na,na,na,na,na,na,na,na,na,207210,na,na,na,na,na,na,na,na,na,na,na,na,na,na,52,226388,71140,40260,23016,70776,168990,53038,9870,1320,0,na,na
368,pos,752474,na,0,na,0,0,0,0,0,15616,2659124,23676894,20802878,2167414,9194,0,23721914,0,0,0,27642,49876,42983800,36668320,12552176,5159612,0,0,0,0,0,0,0,0,0,0,0,8286424,31713578,9283944,47174,0,751220,484608,505498,406466,11491138,35310168,381958,58,6,0,21139784,5064340,3775202,3051988,2704378,3101716,4596272,4939528,949214,8698,55576254,270,322,1670,396,23721914,757642,8832816,3685498,300380,358160,365440,334420,316620,345320,351140,285580,224940,752474.23,55576254,55576254,54611226,365541,7226954,12240,1007520,49331120,1209600,0,na,na,na,45901663.68,0.0,3372232.32,0,0,0,796,409038,10454504,25055518,11967850,1248978,163162,30680,594,na,0,55576254,na,42088,11414,1426356,1630692,5469606,37541146,3153880,55938,0,0,na,na,na,na,na,na,na,na,na,39694,672,0,0,0,0,0,0,0,0,483884,1067390,188350,0,0,2068290,283316,85597600,18901218,0,0,0,0,547176920,21375.1,29862,3542146,11628814,8565688,4384946,8510490,5283656,3272658,1738898,2345830,57994,0,0
369,pos,341002,na,2124,na,0,0,3718,26274,743874,4549076,7559502,6876844,1798032,74780,2334,0,na,na,na,na,na,na,na,na,na,na,64,na,na,na,7860,3350,0,0,0,0,0,6382,280594,9533842,11812854,762,36846,24140,33638,72292,1639978,19827258,260,22,0,0,4853736,6934130,3732282,2248004,1192766,792880,610608,540616,306396,423016,na,2938,4600,8314,186,na,na,na,na,na,na,na,na,na,na,na,na,na,341001.83,na,na,22298346,136469,354382,na,na,21634434,1209600,0,na,na,na,16929912.0,56186.88,4631060.16,na,na,163562,2926998,5745448,7131434,4453814,1072620,117352,21330,1860,16,na,0,na,na,14702,2318,1851874,2742622,6303836,10692192,26890,0,0,0,na,na,na,na,na,na,na,na,na,12984,820,na,na,na,na,na,na,na,na,na,133300,33612,18563456,6340450,642266,110418,26720980,3568064,3819464,38272,0,0,na,na,na,4761778,1858334,1511944,931770,2288784,2443958,2932786,4762000,142084,996,0,0
370,pos,825012,na,na,na,na,na,0,0,0,33510,1804194,21956776,25344484,3934982,15542,98,18777222,13850,0,na,51946,104288,42477528,36548062,11157436,5759614,na,0,0,0,na,na,0,0,0,0,383216,11862902,22886400,17033466,923602,0,36758,30978,36558,204550,29584196,23042190,154356,0,0,0,14069174,13044586,6398978,4595848,3339072,2992432,4222348,3813432,568824,44892,53694210,na,na,na,na,18777222,614454,5649098,5473922,257580,289840,240720,294160,276260,307360,298240,318280,107640,825011.02,53694210,53694210,53727146,359889,na,na,359940,53089586,1209600,na,na,na,na,49227315.84,0.0,3840144.96,na,na,0,764,288722,8495818,24686960,16413742,2814082,330004,56948,2546,na,na,53694210,na,46276,10218,1982768,1553046,23021908,24840242,1612058,23070,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,345626,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4060008,9597652,8923012,5725924,12500352,7748028,3116714,917980,499560,356,na,na
